id;name
353;G-III APPAREL GROUP
354;GILAT SATELLITE NETWORKS LTD
355;GILEAD SCIEN
356;GLADSTONE COMMERCIAL
357;GLEN BURNIE BANCORP
358;GOLAR LNG
359;GOLDEN ENTERTAINMENT
360;GOOD TIMES RESTAUT
361;GOOGLE
362;GRAVITY CO ADR
363;GREAT LAKES DREDGE & DOCK
364;GREAT SOUTHERN BANC
365;GREEN PLAINS
366;GREENE COUNTY BANCORP
367;GREENLIGHT CAPITAL RE CLASS A
368;GRUPO AEROPORTUARIO DEL CENTRO
369;GRUPO FINANCIERO GALICIA ADR
370;GSI TECHNOLOGY
371;GULF ISLAND
372;G.WILLI-FOOD INTERNATIONAL
373;HACKETT GROUP
374;HAIN CELESTIAL GRP
375;HALOZYME THERAPEUTICS
376;HANCOCK WHITNEY
377;HANMI FINANCIAL
378;HARBOR DIVERSIFIED
379;HARMONIC
380;HARVARD BIOSCIENCE
381;HAWAIIAN HOLDINGS
382;HAWKINS
383;HAWTHORN BANCSHARES
384;HAYNES INTERNATIONAL
385;H&E EQUIPMENT SERVICES
386;HEALTHCARE SVCS GR
387;HEALTHSTREAM
388;HEARTLAND EXPRESS
389;HEARTLAND FINANCIAL USA
390;HEIDRICK & STRUGGLES INTL
391;HELEN OF TROY
392;HENRY SCHEIN
393;HERITAGE COMMERCE
394;HERITAGE FINANCIAL
395;HERON THERAPEUTICS
396;HIGHWAY HOLDINGS
397;HIMAX TECHNOLOGIES ADS
398;HINGHAM INSTITUTION
399;HMN FINANCIAL
400;HOLOGIC
401;HOOKER FURNITURE
402;HOPE BANCORP
403;HORIZON BANCORP INC.
404;HOUSTON AM ENERGY
405;HUB GROUP-A
406;HUDSON GLOBAL
407;HUDSON TECHNOLOGY
408;HUNTINGTON B
409;HURCO COS INC
410;HURON CONSULTING GROUP
411;ICAD
412;ICF INTERNATIONAL
413;ICU MEDICAL
414;IDENTIV
415;IDEXX LABS
416;ILLUMINA
417;IMAX
418;IMMERSION CORP
419;IMMUCELL
420;INCYTE
421;INDEPENDENT BANK
422;INDEPENDENT BANK
423;INFINERA
424;INFORMATION SERVICES GROUP
425;INFOSYS ADR 1 SH
426;INGLES MRKT CL-A-
427;INNODATA
428;INNOSPEC
429;INNOVATIVE SOL&SUPP
